source_id,experiment_id,time,hfls,hfss,pr,tas
cmcc_cm2_sr5,historical,1854-06-16T04:56:02Z,99.6821228657395,18.158501274695,8.75392055774672e-05,299.250860988982
cmcc_cm2_sr5,historical,1854-07-16T16:56:02Z,120.19816695858,33.699670448808,1.7852732102483e-05,299.739503358591
cmcc_cm2_sr5,historical,1854-08-16T16:56:02Z,97.6623081835153,59.2861579798931,6.29329510838387e-06,301.6013225925
cmcc_cm2_sr5,historical,1854-09-16T04:56:02Z,82.5941038070721,75.252721228678,1.87870161619043e-05,303.06119110932
cmcc_cm2_sr5,historical,1854-10-16T16:56:02Z,94.5323648305173,59.8345656249434,1.95306505661868e-05,302.45318508564
cmcc_cm2_sr5,historical,1854-11-16T04:56:02Z,102.206261269699,24.7039825853882,5.85662170772681e-05,300.306143473428
cmcc_cm2_sr5,historical,1854-12-16T16:56:02Z,104.291247953996,22.1040825474114,6.79310287918631e-05,299.426306498175
cmcc_cm2_sr5,historical,1855-01-16T16:56:02Z,97.8838861673508,18.0314740862192,8.00850185074582e-05,298.851239864346
cmcc_cm2_sr5,historical,1855-02-15T04:56:02Z,107.262418338313,23.0588109287496,8.21078885900391e-05,299.493224018063
cmcc_cm2_sr5,historical,1855-03-16T16:56:02Z,104.513701968715,19.4128400472419,7.84775727419624e-05,299.991816548576
cmcc_cm2_sr5,historical,1855-04-16T04:56:02Z,115.888937339235,22.779113599926,5.86780105253946e-05,300.55093134495
cmcc_cm2_sr5,historical,1855-05-16T16:56:02Z,97.066061746147,18.3466420009068,0.000107466992144902,299.25564264258
cmcc_cm2_sr5,historical,1855-06-16T04:56:02Z,98.6957566193961,20.4669022448083,8.88580956395591e-05,298.943966905599
cmcc_cm2_sr5,historical,1855-07-16T16:56:02Z,119.666772217725,32.5990940322745,2.42345394157526e-05,299.385587983502
cmcc_cm2_sr5,historical,1855-08-16T16:56:02Z,105.028921036512,59.1518389449836,5.92314121617892e-06,301.202116510055
cmcc_cm2_sr5,historical,1855-09-16T04:56:02Z,77.9549159781113,93.470898418086,3.60630933416162e-06,303.58368557999
cmcc_cm2_sr5,historical,1855-10-16T16:56:02Z,75.3201270563821,84.8255843206506,1.31862456824854e-05,303.235237728496
cmcc_cm2_sr5,historical,1855-11-16T04:56:02Z,63.7371858523456,97.1757075995435,3.12809496698215e-06,303.783420899273
cmcc_cm2_sr5,historical,1855-12-16T16:56:02Z,87.9735512022837,51.5949638610004,4.24249989350373e-05,301.609059227101
cmcc_cm2_sr5,historical,1856-01-16T16:56:02Z,100.938543960233,19.5106643110167,8.87266763358922e-05,299.106593064533
cmcc_cm2_sr5,historical,1856-02-15T04:56:02Z,111.001213589355,25.1152879293348,6.20927788910593e-05,299.368195595341
cmcc_cm2_sr5,historical,1856-03-16T16:56:02Z,121.974870054662,31.4148174219316,5.11552389553453e-05,300.319129641746
cmcc_cm2_sr5,historical,1856-04-16T04:56:02Z,119.263921482539,27.4118339640571,5.50725678768682e-05,300.964370105701
cmcc_cm2_sr5,historical,1856-05-16T16:56:02Z,109.328629633359,22.9853728554601,8.36275249768157e-05,300.111038578563
cmcc_cm2_sr5,historical,1856-06-16T04:56:02Z,92.8074372148236,18.53174952191,0.0001017853723502,299.135022353156
cmcc_cm2_sr5,historical,1856-07-16T16:56:02Z,119.049887998903,37.3559731670019,1.44318900938848e-05,299.819232772712
cmcc_cm2_sr5,historical,1856-08-16T16:56:02Z,94.7933141531755,69.2225747004284,4.50043018369892e-06,301.818506458169
cmcc_cm2_sr5,historical,1856-09-16T04:56:02Z,64.4297870627824,104.016690212083,1.91330919031677e-06,304.037749062743
cmcc_cm2_sr5,historical,1856-10-16T16:56:02Z,71.174114796303,90.5531055964707,1.19780814432376e-05,304.406577220702
cmcc_cm2_sr5,historical,1856-11-16T04:56:02Z,75.1820626342663,82.4019706227628,1.29127435603068e-05,303.593315057269
cmcc_cm2_sr5,historical,1856-12-16T16:56:02Z,101.80325748236,39.1402783117274,4.94283912783941e-05,301.153176050326
cmcc_cm2_sr5,historical,1857-01-16T16:56:02Z,110.275934082233,22.0349012136116,6.89720688643752e-05,299.671747781122
cmcc_cm2_sr5,historical,1857-02-15T04:56:02Z,113.100377662581,26.4855383360765,6.88545285775678e-05,300.382198849772
cmcc_cm2_sr5,historical,1857-03-16T16:56:02Z,111.071983722834,23.4297698995475,8.06531834205061e-05,300.622296240374
cmcc_cm2_sr5,historical,1857-04-16T04:56:02Z,105.036186560884,20.6407162278175,0.000103850384908106,300.120540897767
cmcc_cm2_sr5,historical,1857-05-16T16:56:02Z,103.335034091443,19.8703453453868,9.7528346497999e-05,300.002262082094
cmcc_cm2_sr5,historical,1857-06-16T04:56:02Z,116.291720070725,28.9732286828529,3.82351976758401e-05,299.934205872058
cmcc_cm2_sr5,historical,1857-07-16T16:56:02Z,115.101517566881,40.7811992602523,1.12970267913325e-05,300.154199844992
cmcc_cm2_sr5,historical,1857-08-16T16:56:02Z,79.6240479102241,82.0019567114478,2.09544407922131e-06,302.885401910387
cmcc_cm2_sr5,historical,1857-09-16T04:56:02Z,58.0394619875961,105.721662538127,9.72113732029877e-07,304.67079928158
cmcc_cm2_sr5,historical,1857-10-16T16:56:02Z,57.4506447861839,100.365618347408,1.18086787894138e-05,304.629938020156
cmcc_cm2_sr5,historical,1857-11-16T04:56:02Z,105.526133999375,53.4263737040493,3.16454723127074e-05,302.084761272524
cmcc_cm2_sr5,historical,1857-12-16T16:56:02Z,97.6165085525164,20.5907072880263,7.22182461822705e-05,299.600959872839
cmcc_cm2_sr5,historical,1858-01-16T16:56:02Z,115.197850580312,25.3570789443645,5.49542481938081e-05,299.920789165272
cmcc_cm2_sr5,historical,1858-02-15T04:56:02Z,111.638840974887,25.3437205402353,6.31109991425808e-05,300.342468894381
cmcc_cm2_sr5,historical,1858-03-16T16:56:02Z,101.591318429256,22.2861477198525,0.000101348696568668,299.755104876725
cmcc_cm2_sr5,historical,1858-04-16T04:56:02Z,115.208526578173,25.7366071698275,6.06469326928484e-05,300.355241802947
cmcc_cm2_sr5,historical,1858-05-16T16:56:02Z,94.5851256495969,16.5727065227609,0.000115296344066143,299.109381129131
cmcc_cm2_sr5,historical,1858-06-16T04:56:02Z,103.333195109642,21.8232435312145,7.42616125902049e-05,299.249582108548
cmcc_cm2_sr5,historical,1858-07-16T16:56:02Z,121.907526681112,33.679305273984,2.53098877614405e-05,299.80561164168
cmcc_cm2_sr5,historical,1858-08-16T16:56:02Z,97.6448629182416,64.1955901004125,4.10247940851933e-06,302.007445246406
cmcc_cm2_sr5,historical,1858-09-16T04:56:02Z,69.6698763577296,88.9424179475482,2.94828643040351e-06,304.451619109084
cmcc_cm2_sr5,historical,1858-10-16T16:56:02Z,72.5101352517559,79.536095687221,1.38649449331536e-05,303.604788987235
cmcc_cm2_sr5,historical,1858-11-16T04:56:02Z,87.7714685273122,45.978836770591,5.05134554868022e-05,301.786165379139
cmcc_cm2_sr5,historical,1858-12-16T16:56:02Z,94.9129709894007,18.7073249305881,8.63168692362052e-05,299.309037187865
cmcc_cm2_sr5,historical,1859-01-16T16:56:02Z,102.261685945781,20.8118463385803,0.000102635888415051,299.159892585099
cmcc_cm2_sr5,historical,1859-02-15T04:56:02Z,99.9342803451949,20.4816622124279,0.000106002589557548,299.032329460906
cmcc_cm2_sr5,historical,1859-03-16T16:56:02Z,117.702629994871,29.8285085269043,4.30051574399937e-05,300.419012636997
cmcc_cm2_sr5,historical,1859-04-16T04:56:02Z,119.421694058706,27.9157223582878,6.28653774661298e-05,301.017338208822
cmcc_cm2_sr5,historical,1859-05-16T16:56:02Z,109.037380566561,20.9721496298037,8.18211792629124e-05,300.23034433451
cmcc_cm2_sr5,historical,1859-06-16T04:56:02Z,98.4108252535925,18.1043582447963,9.03843994701052e-05,299.271975171181
cmcc_cm2_sr5,historical,1859-07-16T16:56:02Z,121.560278650341,34.2565446519451,1.61088220568279e-05,299.91283645595
cmcc_cm2_sr5,historical,1859-08-16T16:56:02Z,96.862677350628,64.7357695763207,3.33179214570203e-06,301.663606959756
cmcc_cm2_sr5,historical,1859-09-16T04:56:02Z,69.372899267218,95.4553669811639,2.54360261085528e-06,304.354231030702
cmcc_cm2_sr5,historical,1859-10-16T16:56:02Z,81.7512069252105,77.2272846439005,1.51165867830702e-05,303.702192554965
cmcc_cm2_sr5,historical,1859-11-16T04:56:02Z,87.0983689386476,43.9347838128646,6.48511327960055e-05,301.319898542676
cmcc_cm2_sr5,historical,1859-12-16T16:56:02Z,98.3733209337639,18.060105205195,8.14863247824065e-05,299.427222788545
cmcc_cm2_sr5,historical,1860-01-16T16:56:02Z,107.604724940894,23.3950425241864,7.52617336506112e-05,299.528095353602
cmcc_cm2_sr5,historical,1860-02-15T04:56:02Z,117.741510555805,27.5752206644299,6.73621645522702e-05,300.296727453181
cmcc_cm2_sr5,historical,1860-03-16T16:56:02Z,125.489252215772,35.816125452782,3.85871493736526e-05,301.277097779192
cmcc_cm2_sr5,historical,1860-04-16T04:56:02Z,116.84804893077,23.6057051837967,6.02496909720483e-05,300.797233593856
cmcc_cm2_sr5,historical,1860-05-16T16:56:02Z,101.586123266833,18.0048272745646,9.74399771139929e-05,299.794014579037
cmcc_cm2_sr5,historical,1860-06-16T04:56:02Z,109.806114078749,22.836643053364,6.59959378411208e-05,299.688760809059
cmcc_cm2_sr5,historical,1860-07-16T16:56:02Z,117.571181768945,33.1549190030064,1.78423119138223e-05,299.586523533559
cmcc_cm2_sr5,historical,1860-08-16T16:56:02Z,96.4522031674782,63.7035554976669,3.92225912528563e-06,301.821678506141
cmcc_cm2_sr5,historical,1860-09-16T04:56:02Z,69.4852213573718,93.2654581820788,4.18872469364594e-06,303.978401435189
cmcc_cm2_sr5,historical,1860-10-16T16:56:02Z,83.937116790852,64.5333428962318,3.21389827042294e-05,302.842364862496
cmcc_cm2_sr5,historical,1860-11-16T04:56:02Z,93.8103159418282,17.4495914261358,9.44613960498939e-05,299.700377589942
cmcc_cm2_sr5,historical,1860-12-16T16:56:02Z,98.3301084525035,20.1550625307848,7.78949564841656e-05,299.087203992382
cmcc_cm2_sr5,historical,1861-01-16T16:56:02Z,102.491403333562,21.0743584156966,8.47668065180577e-05,299.083657373869
cmcc_cm2_sr5,historical,1861-02-15T04:56:02Z,113.28058337018,30.6908446838368,6.25900997298255e-05,299.757496200542
cmcc_cm2_sr5,historical,1861-03-16T16:56:02Z,125.750150994933,31.54914628103,4.85929763073957e-05,300.635809722719
cmcc_cm2_sr5,historical,1861-04-16T04:56:02Z,130.13411384004,37.00098281854,3.99594518615564e-05,301.491851673906
cmcc_cm2_sr5,historical,1861-05-16T16:56:02Z,106.218716188239,21.264332310452,8.12456589812109e-05,299.889276902887
cmcc_cm2_sr5,historical,1861-06-16T04:56:02Z,96.9479547348673,19.2023327627035,8.9995243734662e-05,298.993974251038
cmcc_cm2_sr5,historical,1861-07-16T16:56:02Z,119.768374142519,31.6029352419203,2.54850828763997e-05,299.507406442337
cmcc_cm2_sr5,historical,1861-08-16T16:56:02Z,105.814457372342,63.4476726717959,2.8733198351272e-06,301.114440632479
cmcc_cm2_sr5,historical,1861-09-16T04:56:02Z,73.7516915629519,95.6067706125913,2.99578517402742e-06,303.343823150476
cmcc_cm2_sr5,historical,1861-10-16T16:56:02Z,85.1857451874667,65.6837830207662,2.69515497839098e-05,302.771930630644
cmcc_cm2_sr5,historical,1861-11-16T04:56:02Z,94.6991425039047,52.376854750571,2.99404405701147e-05,301.689576182063
cmcc_cm2_sr5,historical,1861-12-16T16:56:02Z,101.364214362368,19.6916783564611,7.63430433512343e-05,299.21665793235
cmcc_cm2_sr5,historical,1862-01-16T16:56:02Z,114.976762660938,32.4924594855565,4.06836553899205e-05,299.684483605464
cmcc_cm2_sr5,historical,1862-02-15T04:56:02Z,116.936902801104,49.9658245597125,2.5916949979933e-05,301.379928084338
cmcc_cm2_sr5,historical,1862-03-16T16:56:02Z,87.6076201098577,89.4853467812192,5.89010631983289e-06,304.32062402956
cmcc_cm2_sr5,historical,1862-04-16T04:56:02Z,78.22053501205,64.7636633509556,3.43234687974026e-05,303.766949360405
cmcc_cm2_sr5,historical,1862-05-16T16:56:02Z,95.6947959619325,15.9474159491798,8.75009181384069e-05,299.801337980136
cmcc_cm2_sr5,historical,1862-06-16T04:56:02Z,99.2249270657137,18.809662485406,6.83114824007485e-05,299.512379537652
cmcc_cm2_sr5,historical,1862-07-16T16:56:02Z,116.233156417411,31.5961866973889,2.66496921333704e-05,300.013388876603
cmcc_cm2_sr5,historical,1862-08-16T16:56:02Z,86.3846179519448,72.257699820192,4.20104971954422e-06,302.638481953232
cmcc_cm2_sr5,historical,1862-09-16T04:56:02Z,57.4880687753893,100.946589752149,2.2940342116284e-06,304.95826556462
cmcc_cm2_sr5,historical,1862-10-16T16:56:02Z,76.7835696565814,75.5808850599657,2.2883111820473e-05,303.834479221303
cmcc_cm2_sr5,historical,1862-11-16T04:56:02Z,100.398117019535,24.1725807112989,8.92649423813322e-05,300.327562820237
cmcc_cm2_sr5,historical,1862-12-16T16:56:02Z,103.192681092919,20.4407590223775,9.29948211769238e-05,299.248215332159
cmcc_cm2_sr5,historical,1863-01-16T16:56:02Z,117.126609424221,29.2986254408078,3.82942322957888e-05,299.916389279233
cmcc_cm2_sr5,historical,1863-02-15T04:56:02Z,121.106813033345,36.3175647195818,3.9360268788422e-05,300.72751828099
cmcc_cm2_sr5,historical,1863-03-16T16:56:02Z,109.032455000098,43.0767490108158,4.42528595771826e-05,301.80043326227
cmcc_cm2_sr5,historical,1863-04-16T04:56:02Z,108.02759060583,19.075069456399,7.95615549453e-05,300.755892643161
cmcc_cm2_sr5,historical,1863-05-16T16:56:02Z,100.895319720868,18.5279865294591,9.40314286077771e-05,299.434164707803
cmcc_cm2_sr5,historical,1863-06-16T04:56:02Z,98.6327894238063,20.8189690035331,9.45467491816687e-05,299.020244322676
cmcc_cm2_sr5,historical,1863-07-16T16:56:02Z,117.305558956686,31.1153919762217,2.93058807738304e-05,299.54700324726
cmcc_cm2_sr5,historical,1863-08-16T16:56:02Z,99.1339516551397,66.5855032267336,2.99855534655049e-06,301.713981351565
cmcc_cm2_sr5,historical,1863-09-16T04:56:02Z,71.3078451856701,95.5543320542694,2.45758043477782e-06,303.935073301449
cmcc_cm2_sr5,historical,1863-10-16T16:56:02Z,81.050583387309,73.2039017849752,1.82603568495346e-05,302.674274225399
cmcc_cm2_sr5,historical,1863-11-16T04:56:02Z,104.199341000948,32.8929787083568,4.82780434780455e-05,300.510060482371
cmcc_cm2_sr5,historical,1863-12-16T16:56:02Z,89.7491784824017,15.8948753263207,9.76755784115167e-05,298.083244319416
cmcc_cm2_sr5,historical,1864-01-16T16:56:02Z,99.8658149439854,22.1552468333343,6.9438224849807e-05,298.291478445163
cmcc_cm2_sr5,historical,1864-02-15T04:56:02Z,119.269513240678,39.8063068307849,4.2359442896573e-05,299.663425583198
cmcc_cm2_sr5,historical,1864-03-16T16:56:02Z,118.177449816625,48.901214977617,2.14613931698909e-05,300.720217992759
cmcc_cm2_sr5,historical,1864-04-16T04:56:02Z,107.069178096271,26.400700878088,6.27345526081404e-05,300.338665169591
cmcc_cm2_sr5,historical,1864-05-16T16:56:02Z,89.8916286402156,15.6086354121805,0.000113071980813041,298.644159956927
cmcc_cm2_sr5,historical,1864-06-16T04:56:02Z,102.443473892614,22.4639296602765,5.65394111425295e-05,298.752977669769
cmcc_cm2_sr5,historical,1864-07-16T16:56:02Z,117.304614734203,31.3488934492916,2.05984664283286e-05,299.381741841317
cmcc_cm2_sr5,historical,1864-08-16T16:56:02Z,97.8631269055459,51.0325384452559,6.5461269634143e-06,301.226832063692
cmcc_cm2_sr5,historical,1864-09-16T04:56:02Z,79.7241811337756,71.95486282764,9.12655426433508e-06,302.86700648964
cmcc_cm2_sr5,historical,1864-10-16T16:56:02Z,99.0357063595594,30.9250496728855,4.82495091974641e-05,300.661174237085
cmcc_cm2_sr5,historical,1864-11-16T04:56:02Z,94.1403720493097,19.0249935210793,9.85798425573878e-05,299.03508978437
cmcc_cm2_sr5,historical,1864-12-16T16:56:02Z,93.3662595974599,18.2527245923564,0.000101932092306552,298.534602042118
cmcc_cm2_sr5,historical,1865-01-16T16:56:02Z,89.8628600216282,17.5306032388864,9.94307495406914e-05,298.046337401191
cmcc_cm2_sr5,historical,1865-02-15T04:56:02Z,118.807912395819,36.1891615654402,3.69001028082211e-05,299.353897792232
cmcc_cm2_sr5,historical,1865-03-16T16:56:02Z,117.371817858819,36.1425249252907,4.02610687427088e-05,300.200465256058
cmcc_cm2_sr5,historical,1865-04-16T04:56:02Z,102.442684759379,24.4925761603784,5.60718760331909e-05,299.772469390825
cmcc_cm2_sr5,historical,1865-05-16T16:56:02Z,104.85939239143,20.6436554183902,9.20143263487439e-05,299.235585299407
cmcc_cm2_sr5,historical,1865-06-16T04:56:02Z,100.655141644905,21.1041308181097,6.74181664148851e-05,298.637068429294
cmcc_cm2_sr5,historical,1865-07-16T16:56:02Z,115.30209705636,39.0215328168146,7.02073992691681e-06,299.243885421033
cmcc_cm2_sr5,historical,1865-08-16T16:56:02Z,86.3753892810955,71.0637477083911,2.2831052906008e-06,301.796307334969
cmcc_cm2_sr5,historical,1865-09-16T04:56:02Z,75.7528301899617,79.0222479625917,9.41898469277964e-06,303.216902151975
cmcc_cm2_sr5,historical,1865-10-16T16:56:02Z,92.5564265113845,63.471876800855,2.97898059162195e-05,301.793702906505
cmcc_cm2_sr5,historical,1865-11-16T04:56:02Z,97.495582916563,26.9895867052038,7.11735419257991e-05,299.725687407253
cmcc_cm2_sr5,historical,1865-12-16T16:56:02Z,79.2217010448213,11.1737168858685,0.000132985560317853,297.781016352068
cmcc_cm2_sr5,historical,1866-01-16T16:56:02Z,101.231627615648,25.9753727121768,6.06749150224356e-05,298.303330510536
cmcc_cm2_sr5,historical,1866-02-15T04:56:02Z,122.993650962803,46.9052522909971,2.41392069800807e-05,299.692155596339
cmcc_cm2_sr5,historical,1866-03-16T16:56:02Z,113.880967543846,52.4951842917684,2.47233749626051e-05,301.176828827079
cmcc_cm2_sr5,historical,1866-04-16T04:56:02Z,102.147800481397,26.0104376147791,5.25327772368593e-05,300.262914732161
cmcc_cm2_sr5,historical,1866-05-16T16:56:02Z,95.6727736923197,17.0379118011975,0.000113369869007121,298.660731985761
cmcc_cm2_sr5,historical,1866-06-16T04:56:02Z,98.1818953380787,20.1086874117071,7.18087126152454e-05,298.3551829613
cmcc_cm2_sr5,historical,1866-07-16T16:56:02Z,111.326435145467,32.1704979755341,1.53194384687683e-05,298.990183343204
cmcc_cm2_sr5,historical,1866-08-16T16:56:02Z,98.854232122344,45.8289348837777,8.15185446519195e-06,300.67806388206
cmcc_cm2_sr5,historical,1866-09-16T04:56:02Z,88.4524167801985,59.6925876993044,2.66930970260404e-05,302.080453270638
cmcc_cm2_sr5,historical,1866-10-16T16:56:02Z,108.956460562068,41.8707596675822,3.56854901180452e-05,300.800616925095
cmcc_cm2_sr5,historical,1866-11-16T04:56:02Z,91.6363617114206,20.5501989123677,9.1224327311298e-05,298.982827079964
cmcc_cm2_sr5,historical,1866-12-16T16:56:02Z,89.0580338948012,15.4188001412031,0.000106296485139475,298.112867298524
cmcc_cm2_sr5,historical,1867-01-16T16:56:02Z,106.844910983097,24.649339899674,6.90215655600239e-05,298.602959492007
cmcc_cm2_sr5,historical,1867-02-15T04:56:02Z,122.986938951064,36.9666897357192,3.85104286885226e-05,299.251319005386
cmcc_cm2_sr5,historical,1867-03-16T16:56:02Z,121.505326231,51.0682149652686,1.54474814715906e-05,300.806968839103
cmcc_cm2_sr5,historical,1867-04-16T04:56:02Z,101.603712651785,46.4764573620716,4.00236896036282e-05,301.352816702676
cmcc_cm2_sr5,historical,1867-05-16T16:56:02Z,100.48418748304,18.9885768326653,8.41638813620778e-05,299.036455804905
cmcc_cm2_sr5,historical,1867-06-16T04:56:02Z,99.1364905738164,20.398968198651,8.84416819118869e-05,298.590559071192
cmcc_cm2_sr5,historical,1867-07-16T16:56:02Z,120.338359472834,34.096235886971,1.49418403116999e-05,299.206964155473
cmcc_cm2_sr5,historical,1867-08-16T16:56:02Z,97.6363243803197,62.1092809747265,4.8219469454602e-06,301.333112595614
cmcc_cm2_sr5,historical,1867-09-16T04:56:02Z,67.6071156521282,92.8515667586112,2.31533769271451e-06,303.145665767389
cmcc_cm2_sr5,historical,1867-10-16T16:56:02Z,69.7028620997723,93.8396427349023,7.93331282698921e-06,303.416608780096
cmcc_cm2_sr5,historical,1867-11-16T04:56:02Z,96.4298837923471,24.6266093278385,8.84507015778549e-05,299.784107571998
cmcc_cm2_sr5,historical,1867-12-16T16:56:02Z,102.729787383509,22.3982150816614,7.24304002377404e-05,298.930097281018
cmcc_cm2_sr5,historical,1868-01-16T16:56:02Z,108.240610180298,29.2700443647573,4.79142626405459e-05,298.752638604371
